A|MAN GLB US|CTM|Treasury|05/05/2020|USD||||9570510.59||||||||||||||||MAY-2020|00444|111002|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||G2G Cash & Check Dep|2607121||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD||||36596718.65||||||||||||||||MAY-2020|00444|111047|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Depository|2607122||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD||||57034505.76||||||||||||||||MAY-2020|00444|111003|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||G2G ACH Dep|2607123||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||35101.04|||||||||||||||||MAY-2020|00444|125810|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||DMV and Misc Debits|2607124||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||91877.57|||||||||||||||||MAY-2020|00251|111036|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||DSC Operating|2607125||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||162247.12|||||||||||||||||MAY-2020|00444|111049|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office General|2607126||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||794757.75|||||||||||||||||MAY-2020|00261|211110|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Ready Auto CD 2|2607127||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||1019976.53|||||||||||||||||MAY-2020|00444|111051|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office General 2|2607128||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||1501033.69|||||||||||||||||MAY-2020|00251|111031|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||DSC Depository|2607129||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||2017405.55|||||||||||||||||MAY-2020|00444|111005|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||G2G Sellers Check Disbursement|2607130||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||3090680.89|||||||||||||||||MAY-2020|00444|111052|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office 2 Fact Fund Oracle|2607131||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||19133415.17|||||||||||||||||MAY-2020|00444|111055|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office General Global|2607132||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||21703251.70|||||||||||||||||MAY-2020|00251|111037|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||DSC Floor Plan|2607133||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD||||3207267.75||||||||||||||||MAY-2020|00444|111008|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||G2G Cash & Check Dep BOA|2607134||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD||||2955.00||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607135||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||5.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607136||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||15.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607137||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||25.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607138||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||37.50|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607139||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||45.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607140||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||60.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607141||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||60.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607142||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||70.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607143||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||75.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607144||||||||||||||||||||
